,ID energetske izkaznice,Datum izdelave,Velja do,Šifra KO,Številka stavbe,Številka dela stavbe,Tip izkaznice,Potrebna toplota za ogrevanje,Dovedena energija za delovanje stavbe,Celotna energija,Dovedena električna energija,Primarna energija,Emisije CO2,Kondicionirana površina stavbe,Energijski razred,EPBD 
53182,2024-787-302-112934,24.04.2024,24042034,1862,734,0.0,merjena,,,547760.2,111628.0,532073.19,119810.0,4320.0,A1,IZOBRAZ
53188,2024-972-42-114787,07.08.2024,7082034,1730,1835,0.0,merjena,,,214276.0,91256.0,277065.29,65515.0,2698.0,A1,PRODAJA
53189,2024-972-42-114786,07.08.2024,7082034,1730,1836,0.0,merjena,,,201491.0,85811.0,260532.79,61606.0,2537.0,A1,PRODAJA
53282,2024-715-218-113898,24.10.2024,24102034,829,1128,0.0,merjena,,,95098.37,53141.0,125864.61,34487.0,58.0,A1,DRUGO
53283,2024-715-218-113854,24.10.2024,24102034,2713,391,0.0,merjena,,,37138.0,37138.0,55707.0,15598.0,23.0,A1,DRUGO
53284,2024-715-218-113823,24.10.2024,24102034,394,1310,0.0,merjena,,,272339.27,232442.0,392550.0,109196.0,152.0,A1,DRUGO
53285,2024-715-218-113822,24.10.2024,24102034,394,1311,0.0,merjena,,,259300.27,216460.0,371814.3,103337.0,152.0,A1,DRUGO
53286,2024-715-218-113821,24.10.2024,24102034,605,408,0.0,merjena,,,151350.0,151350.0,227025.0,63567.0,127.0,A1,DRUGO
53287,2024-715-218-113820,24.10.2024,24102034,605,45,0.0,merjena,,,187987.0,187987.0,281980.5,78955.0,127.0,A1,DRUGO
53288,2024-715-218-112013,24.10.2024,24102034,2120,609,0.0,merjena,,,151476.0,82762.0,199728.4,48503.0,72.0,A1,PRODAJA
53289,2024-715-218-113818,24.10.2024,24102034,1074,1849,0.0,merjena,,,138767.0,115223.0,198732.9,53102.0,127.0,A1,DRUGO
53290,2024-715-218-112015,24.10.2024,24102034,2157,817,0.0,merjena,,,285364.44,220236.0,401995.28,111386.0,151.0,A1,PRODAJA
53291,2024-715-218-113817,24.10.2024,24102034,1140,198,0.0,merjena,,,115382.0,78065.0,158146.2,40251.0,87.0,A1,DRUGO
53292,2024-715-218-113816,24.10.2024,24102034,692,1245,0.0,merjena,,,50856.0,37122.0,70790.4,19574.0,38.0,A1,DRUGO
53293,2024-715-218-113814,24.10.2024,24102034,401,1081,0.0,merjena,,,72830.0,72830.0,109245.0,30589.0,54.0,A1,DRUGO
53294,2024-715-218-113810,24.10.2024,24102034,1076,1749,0.0,merjena,,,150416.17,100058.0,205480.99,56628.0,154.0,A1,DRUGO
53295,2024-715-218-113334,24.10.2024,24102034,1535,754,0.0,merjena,,,34091.0,34091.0,51136.5,14318.0,74.0,A1,PRODAJA
53296,2024-715-218-113333,24.10.2024,24102034,1422,984,0.0,merjena,,,117803.17,64747.0,155482.29,42580.0,106.0,A1,PRODAJA
53297,2024-715-218-113329,24.10.2024,24102034,1308,1274,0.0,merjena,,,129223.0,129223.0,193834.5,54274.0,120.0,A1,PRODAJA
53298,2024-715-218-113328,24.10.2024,24102034,1283,226,0.0,merjena,,,90670.77,61074.0,124167.45,34234.0,74.0,A1,PRODAJA
53299,2024-715-218-113327,24.10.2024,24102034,1350,469,0.0,merjena,,,76779.7,51568.0,105084.87,28970.0,63.0,A1,PRODAJA
53300,2024-715-218-113326,24.10.2024,24102034,1321,676,0.0,merjena,,,181733.0,152303.0,260827.5,72502.0,133.0,A1,PRODAJA
53301,2024-715-218-113325,24.10.2024,24102034,1820,791,0.0,merjena,,,10273.0,10273.0,15409.5,4315.0,115.0,A1,PRODAJA
53302,2024-715-218-113324,24.10.2024,24102034,1328,595,0.0,merjena,,,236159.2,184951.0,333755.52,92530.0,94.0,A1,PRODAJA
53303,2024-715-218-113322,24.10.2024,24102034,2455,958,0.0,merjena,,,208591.27,183409.0,302814.0,84335.0,108.0,A1,PRODAJA
53306,2024-909-126-117556,24.10.2024,24102034,564,368,0.0,merjena,,,237422.0,33166.0,274430.6,54781.0,1672.0,A1,PISARNE
53321,2024-913-244-117530,29.10.2024,29102034,2100,1987,0.0,merjena,,,325898.0,40286.0,374602.2,74043.0,1465.0,A1,DRUGO
53322,2024-913-244-117533,29.10.2024,29102034,2128,190,0.0,merjena,,,119477.0,21820.0,120211.4,13071.0,1361.0,A1,IZOBRAZ
53323,2024-913-244-117569,29.10.2024,29102034,2100,295,0.0,merjena,,,282707.0,113217.0,356264.5,81449.0,1671.0,A1,IZOBRAZ
53388,2024-983-194-116222,11.09.2024,11092034,964,3633,0.0,merjena,,,213566.0,48569.0,287349.6,63298.0,1489.0,A1,DRUGO
53392,2024-972-42-115963,21.09.2024,21092034,1447,699,0.0,merjena,,,260885.5,169524.0,354783.65,91300.0,1028.0,A1,PISARNE
53430,2024-715-218-113321,24.10.2024,24102034,2524,1436,0.0,merjena,,,7812.0,7812.0,11718.0,3281.0,115.0,A1,PRODAJA
53431,2024-715-218-113319,24.10.2024,24102034,2525,306,0.0,merjena,,,182038.53,165891.0,266598.78,74357.0,81.0,A1,PRODAJA
53432,2024-715-218-113318,24.10.2024,24102034,2592,490,0.0,merjena,,,40271.0,40271.0,60406.5,16914.0,35.0,A1,PRODAJA
53433,2024-715-218-113316,24.10.2024,24102034,2589,48,0.0,merjena,,,116230.63,82681.0,160926.09,44455.0,80.0,A1,PRODAJA
53438,2024-864-355-116857,09.10.2024,9102034,2335,1557,0.0,merjena,,,750953.27,336372.0,956774.9,229161.0,3912.0,A1,DRUGO
53452,2024-715-218-113315,24.10.2024,24102034,2631,5218,0.0,merjena,,,107826.47,90249.0,154708.72,43002.0,98.0,A1,PRODAJA
53453,2024-715-218-113314,24.10.2024,24102034,2287,72,0.0,merjena,,,47325.0,47325.0,70987.5,19877.0,31.0,A1,PRODAJA
53483,2024-972-42-117952,18.11.2024,18112034,1730,200,0.0,merjena,,,3026638.0,2017891.0,4176303.76,1070447.0,21020.0,A1,PRODAJA
53489,2024-886-61-115312,05.11.2024,5112034,657,2252,0.0,merjena,,,124162.0,14700.0,142458.2,28066.0,633.0,A1,IZOBRAZ
53497,2024-864-370-117758,06.11.2024,6112034,2248,801,0.0,merjena,,,113925.77,31355.0,137860.35,37115.0,559.0,A1,PISARNE
53503,2024-938-15-117877,08.11.2024,8112034,2631,7000,0.0,merjena,,,6189457.16,3199853.0,8088344.08,2210923.0,21999.0,A1,HOTELI
53571,2024-876-87-115635,14.08.2024,14082034,1783,265,0.0,merjena,,,917835.87,654843.0,1271556.66,351302.0,6396.0,A1,DRUGO
53637,2024-913-244-118091,19.11.2024,19112034,2135,257,0.0,merjena,,,424689.0,228533.0,558571.1,135215.0,4449.0,A1,IZOBRAZ
53654,2024-866-17-112432,05.04.2024,5042034,2191,250,2.0,merjena,,,111774.0,43556.0,140373.8,31937.0,956.0,A1,DRUGO
53715,2024-864-370-118192,18.11.2024,18112034,2606,3753,0.0,merjena,,,788248.0,485522.0,740688.9,206400.0,5979.0,A1,IZOBRAZ
53716,2024-972-42-117950,18.11.2024,18112034,1730,19,0.0,merjena,,,481934.0,133190.0,597178.36,133012.0,4171.0,A1,PRODAJA
53717,2024-972-42-117953,18.11.2024,18112034,1730,436,0.0,merjena,,,1183089.0,877029.0,1664298.87,435991.0,4000.0,A1,PRODAJA
53718,2024-972-42-118165,18.11.2024,18112034,1730,39,0.0,merjena,,,676313.0,238107.0,856496.13,196848.0,4478.0,A1,PISARNE
53734,2024-913-244-118262,20.11.2024,20112034,2100,136,0.0,merjena,,,90446.0,17077.0,106321.4,21846.0,627.0,A1,IZOBRAZ
53736,2024-913-244-118264,20.11.2024,20112034,2100,820,0.0,merjena,,,390244.0,79430.0,461040.4,95523.0,872.0,A1,DRUGO
53739,2024-886-61-115551,21.11.2024,21112034,778,747,0.0,merjena,,,171574.0,171574.0,257361.0,72061.0,1675.0,A1,IZOBRAZ
53740,2024-886-61-115729,21.11.2024,21112034,779,887,0.0,merjena,,,68863.0,5653.0,21121.5,4903.0,500.0,A1,SPORT
53741,2024-886-61-116372,21.11.2024,21112034,778,191,0.0,merjena,,,172518.38,105388.0,231925.42,63731.0,2866.0,A1,IZOBRAZ
53749,2024-866-17-114995,15.07.2024,15072034,681,2096,0.0,merjena,,,1828759.0,1828759.0,2743138.5,768079.0,3721.0,A1,DRUGO
53911,2024-886-61-116407,21.11.2024,21112034,779,853,0.0,merjena,,,81726.3,21814.0,44703.46,11558.0,339.0,A1,DRUGO
53912,2024-886-61-116410,21.11.2024,21112034,779,854,0.0,merjena,,,82773.44,22675.0,100120.78,26952.0,398.0,A1,IZOBRAZ
53913,2024-886-61-117601,21.11.2024,21112034,663,44,0.0,merjena,,,18869.0,12223.0,25645.1,6463.0,227.0,A1,IZOBRAZ
53914,2024-886-61-117835,21.11.2024,21112034,665,1102,0.0,merjena,,,126455.0,82673.0,172169.7,43479.0,848.0,A1,IZOBRAZ
53916,2024-886-61-118023,21.11.2024,21112034,663,67,0.0,merjena,,,93656.1,22910.0,112185.71,29607.0,1426.0,A1,DRUGO
53919,2024-989-77-117839,21.11.2024,21112034,2679,957,0.0,merjena,,,5299900.0,4015157.0,7767901.4,2020399.0,20170.0,A1,PISARNE
53925,2024-876-87-118361,24.11.2024,24112034,948,1061,0.0,merjena,,,1409077.0,415077.0,950635.5,174332.0,6403.0,A1,STANOVANJE
53951,2024-926-87-112413,12.04.2024,12042034,1349,182,0.0,merjena,,,232070.0,39238.0,270972.2,55046.0,3477.0,A1,IZOBRAZ
53952,2024-926-87-112434,12.04.2024,12042034,1332,589,0.0,merjena,,,356052.0,122552.0,237533.0,51472.0,3263.0,A1,IZOBRAZ
53953,2024-926-87-112512,12.04.2024,12042034,1322,892,0.0,merjena,,,173476.0,22134.0,229945.6,48645.0,1611.0,A1,DRUGO
53954,2024-926-87-112568,12.04.2024,12042034,1357,658,0.0,merjena,,,52873.0,52873.0,176129.52,22207.0,6636.0,A1,DRUGO
54093,2024-866-17-116395,17.09.2024,17092034,1871,3105,0.0,merjena,,,975860.0,710749.0,1410767.8,367443.0,3164.0,A1,PRODAJA
54100,2024-909-126-116759,07.10.2024,7102034,631,662,0.0,merjena,,,76765.0,76398.0,115074.1,32183.0,2098.0,A1,DRUGO
54111,2024-861-9-114777,09.07.2024,9072034,1082,1877,0.0,merjena,,,939818.0,519717.0,1241686.6,302301.0,10671.0,A1,PRODAJA
54112,2024-861-9-114778,09.07.2024,9072034,659,4457,0.0,merjena,,,709193.0,282303.0,538714.8,229559.0,7569.0,A1,PRODAJA
54222,2024-866-17-118927,11.12.2024,11122034,2680,87,0.0,merjena,,,330373.0,63538.0,442192.5,96063.0,3080.0,A1,PISARNE
